"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Strict Military Press (Barbell)";"1";"15.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Strict Military Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Strict Military Press (Barbell)";"2";"35.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Strict Military Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Strict Military Press (Barbell)";"3";"25.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Strict Military Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Strict Military Press (Barbell)";"4";"25.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Strict Military Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Strict Military Press (Barbell)";"5";"25.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Strict Military Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Lateral Raise (Dumbbell)";"1";"4.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Lateral Raise (Dumbbell)";"2";"4.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Lateral Raise (Dumbbell)";"3";"4.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Lateral Raise (Dumbbell)";"4";"4.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Face Pull (Cable)";"1";"6.8";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"60.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Face Pull (Cable)";"2";"6.8";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"60.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Face Pull (Cable)";"3";"6.8";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"60.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Reverse Fly (Cable)";"1";"3.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Reverse Fly (Cable)";"2";"3.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"60.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Reverse Fly (Cable)";"3";"3.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"60.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Seated Row (Machine)";"1";"10.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Seated Row (Machine)";"2";"10.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Seated Row (Machine)";"3";"10.0";"10";"";"";"";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Hollow Body";"1";"";"";"";"";"60.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Hollow Body";"2";"";"";"";"";"40.0";"";""
"43";"2025-05-15 12:10:58";"Shoulder";"2327";"Hollow Body";"Rest Timer";"";"";"";"";"120.0";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Squat (Barbell)";"1";"30.0";"8";"";"";"";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Squat (Barbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Squat (Barbell)";"2";"40.0";"8";"";"";"";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Squat (Barbell)";"3";"40.0";"8";"";"";"";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Squat (Barbell)";"4";"40.0";"8";"";"";"";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Romanian Deadlift (Barbell)";"1";"40.0";"8";"";"";"";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Romanian Deadlift (Barbell)";"2";"40.0";"8";"";"";"";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Lunge (Dumbbell)";"1";"4.0";"8";"";"";"";"";""
"44";"2025-05-16 13:36:33";"Legs";"1778";"Lunge (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Bench Press (Barbell)";"1";"40.0";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Bench Press (Barbell)";"2";"60.0";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Bench Press (Barbell)";"3";"65.0";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Bench Press (Barbell)";"4";"65.0";"5";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Incline Bench Press (Dumbbell)";"1";"20.0";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Incline Bench Press (Dumbbell)";"2";"20.0";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Incline Bench Press (Dumbbell)";"3";"20.0";"6";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Chest Fly";"1";"6.8";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Chest Fly";"2";"6.8";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Chest Fly";"3";"6.8";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Triceps Extension";"1";"9.1";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Triceps Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Triceps Extension";"2";"11.3";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Triceps Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Triceps Extension";"3";"11.3";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Triceps Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Triceps Extension";"4";"11.3";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Triceps Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Wood Choppers";"1";"6.8";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Wood Choppers";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Wood Choppers";"2";"6.8";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Wood Choppers";"Rest Timer";"";"";"";"";"120.0";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Wood Choppers";"3";"6.8";"10";"";"";"";"";""
"45";"2025-05-19 13:17:47";"Chest and Triceps";"2830";"Wood Choppers";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bent Over One Arm Row (Dumbbell)";"1";"14.0";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bent Over One Arm Row (Dumbbell)";"2";"17.5";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bent Over One Arm Row (Dumbbell)";"3";"17.5";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bent Over One Arm Row (Dumbbell)";"4";"17.5";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Pullover (Machine)";"1";"9.1";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Pullover (Machine)";"2";"11.3";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Pullover (Machine)";"3";"11.3";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Pullover (Machine)";"4";"11.3";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Seated Wide-Grip Row (Cable)";"1";"12.0";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Seated Wide-Grip Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Seated Wide-Grip Row (Cable)";"2";"18.0";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Seated Wide-Grip Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Seated Wide-Grip Row (Cable)";"3";"24.0";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Seated Wide-Grip Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Seated Wide-Grip Row (Cable)";"4";"24.0";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Seated Wide-Grip Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bicep Curl (Dumbbell)";"1";"8.0";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bicep Curl (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bicep Curl (Dumbbell)";"3";"10.0";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bicep Curl (Dumbbell)";"4";"10.0";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Cable Crunch";"1";"18.1";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Cable Crunch";"2";"22.7";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Cable Crunch";"3";"22.7";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Cable Crunch";"4";"22.7";"10";"";"";"";"";""
"46";"2025-05-20 13:53:10";"Back and Biceps";"3404";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Squat (Barbell)";"1";"30.0";"10";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Squat (Barbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Squat (Barbell)";"2";"40.0";"10";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Squat (Barbell)";"3";"40.0";"10";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Squat (Barbell)";"4";"40.0";"10";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Romanian Deadlift (Barbell)";"1";"30.0";"10";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Romanian Deadlift (Barbell)";"2";"40.0";"10";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Romanian Deadlift (Barbell)";"3";"40.0";"10";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Romanian Deadlift (Barbell)";"4";"40.0";"10";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Lunge (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Lunge (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Lunge (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Lunge (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Lunge (Dumbbell)";"3";"10.0";"10";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Lunge (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Seated Calf Raise (Plate Loaded)";"1";"20.0";"12";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Seated Calf Raise (Plate Loaded)";"2";"20.0";"12";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Seated Calf Raise (Plate Loaded)";"3";"20.0";"12";"";"";"";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Plank";"1";"";"";"";"";"30.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Plank";"Rest Timer";"";"";"";"";"60.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Plank";"2";"";"";"";"";"30.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Plank";"Rest Timer";"";"";"";"";"60.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Side Plank";"1";"";"";"";"";"30.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Side Plank";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Side Plank";"2";"";"";"";"";"30.0";"";""
"47";"2025-05-21 13:22:25";"Legs";"154292";"Side Plank";"Rest Timer";"";"";"";"";"120.0";"";""
